A,B,D1,D2,D4,D5,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,0,1,2,3,4,0,1,2,3,0,1,2,3,4,5,6
3.0,0.07846405509404536,-0.02920785647639634,-0.07153940206578384,-0.23684217730311624,-0.41768468894824984,-0.19236492771281447,-0.22535110894752688,0.03571768928985481,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.26069660451077126,-0.21280594878092293,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6,0.07946106406712612,-0.02920785647639634,-0.07153940206578384,-0.17224269409898188,-0.408040324873506,-0.19236492771281447,-0.22535110894752688,0.03954910691437588,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.24641089022505697,-0.21685453177687436,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.7,0.06699845190361665,-0.02920785647639634,-0.07153940206578384,-0.2019584563728837,-0.39719041528941923,-0.19236492771281447,-0.2205732780827395,0.04338052453889692,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.23688708070124742,-0.21685453177687436,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1,0.07148499228248005,-0.02920785647639634,-0.07153940206578384,-0.2019584563728837,-0.38814882396934686,-0.19236492771281447,-0.2205732780827395,0.047211942163417994,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.22260136641553313,-0.21685453177687436,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.7,0.06998947882285893,-0.02920785647639634,-0.07153940206578384,-0.23555018763903354,-0.3766961416305886,-0.19236492771281447,-0.21579544721795216,0.051043359787939065,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.2130775568917236,-0.22090311477282576,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.6,0.07397751471518196,-0.02920785647639634,-0.07153940206578384,-0.26009799125660465,-0.3670517775558448,-0.19236492771281447,-0.21579544721795216,0.046254087757287746,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1987918426060094,-0.22090311477282576,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.7,0.0560313531997283,-0.02920785647639634,-0.07153940206578384,-0.19937447704471833,-0.35740741348110094,-0.19236492771281447,-0.21101761635316477,0.04242267013276667,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.18926803308219986,-0.22090311477282576,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.04456575000929959,-0.02920785647639634,-0.07153940206578384,-0.25751401192843926,-0.3465575038970142,-0.19236492771281447,-0.21101761635316477,0.03763339810211534,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.17974422355839034,-0.22090311477282576,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.8,0.04606126346892073,-0.02920785647639634,-0.07153940206578384,-0.22133830133412402,-0.33631036706759887,-0.19236492771281447,-0.20623978548837738,0.03380198047759427,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1702204140345808,-0.22495169776877716,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.02861360644000747,-0.02920785647639634,-0.07153940206578384,-0.1825786114116434,-0.32606323023818357,-0.19236492771281447,-0.20623978548837738,0.029012708446942904,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.16069660451077128,-0.22495169776877716,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.5,0.027118092980386335,-0.02920785647639634,-0.07153940206578384,-0.17611866309122995,-0.3152133206540968,-0.19236492771281447,-0.20146195462358998,0.020392018791770505,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.15117279498696173,-0.22495169776877716,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.032103137845790115,-0.02920785647639634,-0.07153940206578384,-0.19808248738063564,-0.30014400178730954,-0.19236492771281447,-0.11068316819262962,0.011771329136598105,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.14641089022505696,-0.22495169776877716,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9,0.02362856157460368,-0.02920785647639634,-0.07153940206578384,-0.14381892148916278,-0.2941162742405947,-0.19236492771281447,-0.06290485954475576,0.00793991151207703,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.13688708070124744,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5,0.02213304811498254,-0.02920785647639634,-0.07153940206578384,-0.17611866309122995,-0.28507468292052235,-0.19236492771281447,-0.019904381761669296,0.003150639481425664,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.13212517593934267,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4,0.025622579520765198,-0.02920785647639634,-0.07153940206578384,-0.10764321089484753,-0.27482754609110704,-0.19236492771281447,0.027873926886204613,-0.0016386325492256594,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1273632711774379,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.019640525682280644,-0.02920785647639634,-0.07153940206578384,-0.1709507044348992,-0.2627720909976772,-0.19236492771281447,0.11865271331716494,-0.010259322204398059,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.11783946165362837,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.029112110926547852,-0.02920785647639634,-0.07153940206578384,-0.1942065183883876,-0.24830554488556147,-0.19236492771281447,0.16165319110025145,-0.014090739828919134,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1130775568917236,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.02263155260152292,-0.02920785647639634,-0.07153940206578384,-0.1115191798870956,-0.23383899877344583,-0.19236492771281447,0.20943149974812525,-0.0188800118595705,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.10355374736791406,-0.23304886376068,0.13547733071500317,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.8,0.012162958384174966,-0.02920785647639634,-0.07153940206578384,-0.18516259073980876,-0.2193724526613301,-0.19236492771281447,0.25243197753121177,-0.022711429484091578,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.0987918426060093,-0.23304886376068,0.13918376940965513,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0016943641668270102,-0.02920785647639634,-0.07153940206578384,-0.17999463208347802,-0.1904393604370986,-0.19236492771281447,0.3432107639621721,-0.031332119139263974,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.09402993784410453,-0.23304886376068,0.14429609864365778,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.0066794090322307926,-0.02920785647639634,-0.07153940206578384,-0.12443907652792247,-0.17778113258899728,-0.19236492771281447,0.390989072610046,-0.0361213911699153,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.084506128320295,-0.23304886376068,0.16167801803926685,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.0031898776264481484,-0.02920785647639634,-0.07153940206578384,-0.13477499384058397,-0.16271181372221008,-0.19236492771281447,0.4339895503931324,-0.03995280879443638,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.0702204140345808,-0.23304886376068,0.18915678767203123,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.010667444924553827,-0.02920785647639634,-0.07153940206578384,0.006051879544428961,-0.14161476730870798,-0.19236492771281447,0.4817678590410062,-0.04474208082508774,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.06069660451077127,-0.2370974467566314,0.21791363961329624,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.009171931464932689,-0.015221842490382356,-0.06525667955269483,-0.17611866309122995,-0.4785647371700702,-0.19236492771281447,-0.24924026327146384,-0.0054700501737467355,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3273632711774379,-0.03871687995501196,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.8,0.005183895572609665,-0.015221842490382356,-0.06525667955269483,-0.2898137535305064,-0.4755508733967128,-0.19236492771281447,-0.24924026327146384,-0.0016386325492256594,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3226013664155331,-0.03871687995501196,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.5,0.01714800324957876,-0.015221842490382356,-0.06525667955269483,-0.16836672510673384,-0.47133146411401233,-0.19236492771281447,-0.24446243240667645,0.002192785075295416,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3178394616536285,-0.04276546295096338,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.1,0.050547803847784144,-0.015221842490382356,-0.06525667955269483,-0.19937447704471833,-0.46650928207664044,-0.19236492771281447,-0.24446243240667645,0.006024202699816492,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.31307755689172373,-0.04276546295096338,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7,0.06500443395745513,-0.015221842490382356,-0.06525667955269483,-0.22263029099820666,-0.46048155452992556,-0.19236492771281447,-0.23968460154188906,0.009855620324337568,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3035537473679142,-0.0468140459469148,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2,0.07248200125556081,-0.015221842490382356,-0.06525667955269483,-0.3389093607656486,-0.4568649180018966,-0.19236492771281447,-0.23968460154188906,0.013687037948858644,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2987918426060094,-0.0468140459469148,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2,0.1078758197999277,-0.015221842490382356,-0.06525667955269483,-0.30660961916358137,-0.44722055392715276,-0.19236492771281447,-0.23490677067710167,0.021349873197900753,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2892680330821999,-0.05086262894286622,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.9,0.1128608646653315,-0.015221842490382356,-0.06525667955269483,-0.23425819797495087,-0.4417955991351094,-0.19236492771281447,-0.23012893981231428,0.024223436416291582,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2845061283202951,-0.05086262894286622,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.1,0.11934142299035642,-0.015221842490382356,-0.06525667955269483,-0.2639739602488527,-0.4345623260790516,-0.19236492771281447,-0.23012893981231428,0.028054854040812656,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.27974422355839035,-0.05491121193881764,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.3,0.12033843196343719,-0.015221842490382356,-0.06525667955269483,-0.14769489048141085,-0.4273290530229937,-0.19236492771281447,-0.22535110894752688,0.03188627166533373,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2702204140345808,-0.05491121193881764,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.1083743242864681,-0.015221842490382356,-0.06525667955269483,-0.23684217730311624,-0.41768468894824984,-0.19236492771281447,-0.22535110894752688,0.03571768928985481,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.26069660451077126,-0.05895979493476907,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.7,0.11335936915187188,-0.015221842490382356,-0.06525667955269483,-0.17224269409898188,-0.408040324873506,-0.19236492771281447,-0.22535110894752688,0.03954910691437588,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.24641089022505697,-0.06300837793072049,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.3,0.1008967569883624,-0.015221842490382356,-0.06525667955269483,-0.2019584563728837,-0.39719041528941923,-0.19236492771281447,-0.2205732780827395,0.04338052453889692,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.23688708070124742,-0.0670569609266719,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.9,0.10039825250182204,-0.015221842490382356,-0.06525667955269483,-0.2019584563728837,-0.38814882396934686,-0.19236492771281447,-0.2205732780827395,0.047211942163417994,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.22260136641553313,-0.07110554392262333,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,0.10139526147490278,-0.015221842490382356,-0.06525667955269483,-0.23555018763903354,-0.3766961416305886,-0.19236492771281447,-0.21579544721795216,0.051043359787939065,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2130775568917236,-0.07110554392262333,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
